iter,time,reward,steps,convergence
1,0.0016985460000000785,-1349.39,297.79,89.59480249
2,0.003335319000001391,-992.59,300.0,80.18480249000001
3,0.004297832000005997,-986.7,299.48,70.783927221
4,0.0055214540000037005,-1172.27,298.81,61.373927220999995
5,0.00667213700000957,-584.72,300.0,51.963927221000006
6,0.008619816000006608,-1074.91,299.76,42.607239711000005
7,0.026322516000007568,-1181.27,297.68,33.19723971100001
8,0.027182913000004305,-370.83,300.0,23.30475022111041
9,0.02885864600000332,-654.55,300.0,13.870618701110411
10,0.029842678000008505,-776.23,298.48,4.2606187011104115
11,0.03071135100000788,-623.79,300.0,4.255816211110411
12,0.03196791500000984,-337.43,300.0,3.774595520225374
13,0.0329564020000106,-472.08,299.89,3.757153624173175
14,0.03498433600000794,-438.73,298.21,3.7645141751731743
15,0.03756606100000681,-759.04,299.83,3.75522936980222
16,0.04004073600000879,-598.46,299.47,3.681626879802221
17,0.04161229000000333,-493.88,300.0,3.1919065669505757
18,0.04260292300000401,-594.19,300.0,3.2777105421373265
19,0.04413583299999857,-340.46,300.0,2.813272585782393
20,0.045043793999994364,-301.17,300.0,2.527140814634606
21,0.04693427499998393,-311.59,300.0,2.11851671595369
22,0.047895032999988985,-350.67,300.0,2.370737406838727
23,0.04977754699999082,-357.08,300.0,2.173653727647016
24,0.05243289299998821,-395.11,300.0,1.6857391393501941
25,0.054042032999987555,-308.99,300.0,1.212563918896801
26,0.05497615099999109,-301.61,300.0,0.746331889405613
27,0.05591977799998915,-306.3,300.0,0.757549505830896
28,0.056818717999988166,-311.32,300.0,0.7515000853826621
29,0.05776785199998358,-308.38,300.0,1.2412810537195242
30,0.05865563499997961,-333.07,300.0,1.2504455161907715
31,0.05992650399997501,-310.82,300.0,1.4306325961683513
32,0.06080261099997131,-346.0,300.0,1.170084329560852
33,0.06167050999997059,-344.43,300.0,0.983414173804762
34,0.0626407289999662,-324.14,300.0,0.9744976915956712
35,0.06348908799996877,-314.08,300.0,1.0465325632629003
36,0.06437348699996903,-301.25,300.0,1.0517879583855858
37,0.06532133699997189,-299.63,300.0,1.0415333316490645
38,0.06632304599997951,-329.13,300.0,1.4253898706567512
39,0.06724866499997972,-376.68,300.0,0.9514139764751249
40,0.06844716599998435,-302.91,300.0,1.0389580630731217
41,0.06929241499997829,-307.32,300.0,0.8306611846884635
42,0.07033317799998429,-309.26,300.0,0.8307668356573018
43,0.07188167699999326,-311.8,300.0,0.733587868334844
44,0.07278350400000022,-309.34,300.0,0.7337807980535545
45,0.07391032399999631,-302.69,300.0,0.6556405951843616
46,0.07541989599999965,-302.1,300.0,0.6475808270454294
47,0.0779143759999954,-307.57,300.0,0.6554457635527058
48,0.07978987699999607,-307.19,300.0,0.22571382727540196
