iter,time,reward,steps,convergence
1,0.0010525709999456012,-1605.01,299.45,94.03551
2,0.0020059019999507655,-1164.46,298.33,88.54551000000001
3,0.0028346959999225874,-880.57,299.08,79.45551
4,0.0036957259999326197,-1467.88,297.27,70.36557387838154
5,0.004616456000007929,-753.89,299.91,66.96832358248155
6,0.005483239999989564,-424.51,300.0,57.0683298855307
7,0.006397121999953015,-428.86,300.0,47.89731888949716
8,0.0072438019999481185,-351.15,299.27,37.997319519801025
9,0.008170382000002974,-558.36,299.42,29.62268862174677
10,0.008982936000052177,-614.87,300.0,19.72268862804598
11,0.009856194000121832,-530.14,300.0,19.72268862804598
12,0.010678826000116715,-664.96,299.76,22.81806762804598
13,0.011512540000126137,-895.61,298.83,22.8728930585836
14,0.012437089000172818,-853.31,297.27,26.472829180202062
15,0.013262103000101888,-695.53,299.14,24.415089628202065
16,0.014145666000104029,-677.72,300.0,28.829012881118093
17,0.015043147000142199,-797.06,299.95,33.207142443035615
18,0.016112075000137338,-512.33,299.88,37.65643952874387
19,0.016932957000108217,-367.52,300.0,37.60333662588724
20,0.017759859000079814,-615.96,300.0,44.08536602958802
21,0.018588890000160063,-546.24,299.89,47.06087084268802
22,0.019417845000248235,-557.8,298.9,44.47007225268802
23,0.020238163000271925,-500.52,300.0,51.51753386463995
24,0.021056971000234626,-984.51,299.68,51.851003357387675
25,0.02187230500021542,-312.41,300.0,47.4127885609278
26,0.022703962000150568,-319.7,300.0,44.60249030110485
27,0.023538645000144243,-364.29,300.0,41.48341663861303
28,0.024381935000064914,-443.08,300.0,37.83652406616432
29,0.02519693700003245,-355.83,300.0,37.22918483264383
30,0.026012471000058213,-308.13,300.0,32.18157398938623
31,0.027050577000068188,-754.22,298.77,28.680559176286238
32,0.027959853000083967,-471.67,300.0,27.32466006539071
33,0.02878441300003942,-336.0,300.0,20.28802082844583
34,0.029609176999997544,-323.87,300.0,17.441085730103122
35,0.030432996000058665,-431.23,300.0,21.845119215301754
36,0.03126605199997812,-382.69,300.0,21.82764013488519
37,0.032080947999929776,-362.95,300.0,28.17890523149302
38,0.03290082900002744,-406.81,299.73,28.821767900290876
39,0.03372935600009441,-319.41,300.0,29.27961599469744
40,0.03454759700014165,-307.34,300.0,29.268139351162084
41,0.035365043000183505,-315.95,300.0,26.267477416248973
42,0.03645916000016314,-386.94,300.0,24.31918852082791
43,0.03728038100007325,-383.39,300.0,30.215401715283235
44,0.038098864000176036,-443.29,300.0,32.72886732087824
45,0.0393167300001096,-310.62,300.0,28.319277245822935
46,0.04013848100009909,-306.57,300.0,28.946605306859
47,0.04098003800004335,-330.84,300.0,27.249587565655993
48,0.04180223499997737,-393.86,300.0,28.16615267747884
49,0.042624182000054134,-346.2,300.0,32.38259991186794
50,0.04353275699997994,-450.48,300.0,36.16155483112401
51,0.045200636000004124,-332.51,300.0,37.062317228446126
52,0.04762439700004961,-599.8,297.73,37.04002370894762
53,0.04844050600013361,-323.39,300.0,37.19743993459568
54,0.049261145000059514,-394.84,300.0,41.249925780126674
55,0.05006942600016373,-354.07,300.0,50.01801019585322
56,0.05095319700012624,-375.13,300.0,54.10019032594224
57,0.051786278000122365,-331.33,300.0,55.75067809974247
58,0.05263372700017044,-323.81,300.0,54.28326693416528
59,0.053591072000131135,-410.87,300.0,50.27254952673361
60,0.054404863000172554,-374.2,300.0,47.87156533371863
61,0.05531084700021438,-337.68,300.0,47.17190570683846
62,0.056132404000209135,-408.1,300.0,53.92311682265354
63,0.05695348900019326,-419.92,300.0,55.76967382882058
64,0.05778092400009882,-637.59,299.79,55.632748278040935
65,0.05859744400004274,-408.71,300.0,53.09808675073104
66,0.059416815000076895,-470.68,300.0,49.18625753824752
67,0.06040641600009167,-567.39,299.66,49.66501160565027
68,0.061232594000102836,-361.34,298.39,50.6803844349295
69,0.06205138000007082,-324.85,300.0,49.86003455596909
70,0.06286285999999564,-344.17,300.0,49.655998692312764
71,0.06367029199998342,-398.05,300.0,55.9914487029389
72,0.06450512999992952,-543.54,300.0,53.70664324248317
73,0.06534097099995506,-495.02,300.0,47.76919747311895
74,0.06616564099999778,-699.53,298.83,43.41258940634037
75,0.06699598000000151,-537.3,299.3,39.34013292064379
76,0.06781945700004144,-312.74,300.0,45.25365272683143
77,0.06864122900003622,-560.88,300.0,44.37100298804565
78,0.06946368800004166,-328.02,300.0,45.164298647661546
79,0.07027249700013272,-393.01,300.0,44.48819909971719
80,0.07108006700013902,-347.18,300.0,41.9795085491353
81,0.07191937800018877,-347.77,300.0,36.46016462568609
82,0.07329173500022534,-485.72,300.0,33.35879154241336
83,0.07475469600024098,-598.62,300.0,32.266472578579474
84,0.07559689200024877,-343.95,300.0,36.24948246750857
85,0.07643888100028562,-376.4,300.0,34.91843106402704
86,0.07765674100028264,-516.38,300.0,28.228933857437607
87,0.0784881510003288,-750.31,299.7,27.495553931523176
88,0.07930491300032827,-654.33,299.89,27.591659651309897
89,0.08013057300036053,-424.62,300.0,27.63357330662067
90,0.08101324700032819,-604.9,299.73,30.400480248742497
91,0.08257606300037423,-439.73,300.0,29.931067387802706
92,0.0834728630003383,-412.07,300.0,33.46732202138361
93,0.08430057200030205,-344.59,300.0,38.03521940548275
94,0.08512906400028442,-442.54,300.0,32.35846978411489
95,0.0860747890002358,-558.36,299.41,40.12010060681555
96,0.08690130100023907,-458.85,300.0,44.17081910774235
97,0.08771455000021433,-352.29,300.0,39.07462823144782
98,0.0885302210002692,-472.7,300.0,39.26481203409388
99,0.08952394700031618,-482.78,300.0,47.09355731125233
100,0.09037076200024785,-970.7,299.32,51.37843952238943
101,0.09119406100023753,-392.01,300.0,52.17250149869555
102,0.09202340700016975,-451.48,299.82,51.63832950781851
103,0.09285289000013108,-374.34,300.0,45.53699338341204
104,0.09388452600012442,-430.64,299.46,44.60883189627732
